,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation,polygon_perimeter
cell_600,0.1795507967945592,551.1959594928933,217.4971264177989,10393,4318.216106995093,4003.272779755605,0.018077211543501,0.0005282849757985,0.3411879435774957,0.943211945432298,3127.881548901252,249.81654530464715,0.1374446671187714,0.8520788191619717,0.3249974111619261,0.003036746960787,213,73,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,476.90701386266596
cell_601,0.4649213864682106,798.1492782986675,272.94321753800733,16193,6013.68677823751,4110.848885320817,0.0387758459779943,0.0061470202657091,1.317688032882414,0.7263300060881257,5453.547293825316,384.1139524910386,1.4361224991693102,0.8684014243774697,0.3605052335154916,0.0005435673125141,113,267,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,631.647922741289
cell_602,0.9599407611287196,866.9188309203678,259.2778432492835,33535,3520.348084091248,4096.873177277471,0.0263246884949446,0.0183746552479373,0.6550333913970117,0.1778557039391273,3975.599227225684,1929.8683570106075,1.4710760823518052,0.3464130216675527,0.1760986308106841,0.0003979313720028,191,259,Forebrain/Midbrain/Hindbrain,1.0,6.0,0.5208758329933361,3,Forebrain/Midbrain/Hindbrain,705.9161159643911
cell_603,0.58689931102848,312.9827560572969,104.04326023342406,4931,4974.576150882174,4029.49584262827,0.0348602232224011,0.0009506457630268,0.025855807187308,0.9469074172194109,522.7849962984985,322.52646590341243,1.1016732455303977,0.2369050218169789,0.1714279988241555,0.0005299003777067,81,89,Endothelium,1.0,5.0,1.0,3,Other,264.7964611786309
cell_604,0.3720711804376376,633.1726188957804,217.91970998512272,16849,6549.581102736068,4042.316101845807,0.0109757890556248,0.0061815464203144,0.4696871465323248,0.2794281572470104,2704.6368583273543,725.1377196701748,0.0745266688438173,0.577151382296649,0.2035595333846239,0.0006263364485153,217,117,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,545.9150881563303
cell_605,1.0881015078291316,638.5634918610405,218.76928486421488,14943,3333.1895201766715,4074.8734524526535,0.0485471042588083,0.0404704064871922,1.170015707721526,0.0907315617335325,2538.36248502762,635.9776727350547,0.4417093190470473,0.5993008681317242,0.2124299108453907,0.0013443120910151,207,139,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,527.8802269769307
cell_606,1.2317064039830588,563.350288425444,166.5322791533221,14427,5633.730366673598,4076.756983433839,0.031292385842143,0.025886408825526,0.8529220632632928,0.0945451377217246,1387.310050065293,1001.4552587500748,1.2469696793294789,0.161528966404226,0.1655760247324716,8.06360461120996e-05,149,153,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,471.64153049383833
cell_607,0.8418548044251141,653.9421715174808,189.6154002184421,12355,6184.149170376366,4105.884257385674,0.0508002655402603,0.007775300181974,0.8669211941894817,0.7345206969457335,1953.395513800537,720.0057461798649,0.8109571766564492,0.4613560209176058,0.2163821335475841,0.0007908203370897,159,177,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Forebrain/Midbrain/Hindbrain,501.12107629213085
cell_608,1.0677955189571215,646.3797256769669,227.65983396286663,18721,3816.672773890284,4107.99919876075,0.0349464172658056,0.0175535276051739,0.1264268942446381,0.3312934842765125,3088.418537868039,766.3527030289847,1.2824950320573871,0.6023874543327501,0.2059062678754887,0.0002336339700569,131,211,Forebrain/Midbrain/Hindbrain,1.0,6.0,0.7595260967018893,1,Forebrain/Midbrain/Hindbrain,550.7391045657823
cell_609,0.3624284241006503,589.8355697996826,221.55134844997,9583,4195.684128143587,4102.563497860795,0.0183921256015087,0.0122936548365256,1.1792777287014533,0.1987393078464493,3043.974468070175,231.4607784541231,1.0230551879696943,0.8586686891766608,0.3417964360350932,0.0048753336846642,127,199,Forebrain/Midbrain/Hindbrain,1.0,4.0,0.6274023558586485,3,Forebrain/Midbrain/Hindbrain,488.9939905654392
cell_610,1.0960314818676395,574.4386001800126,194.8332620473209,14387,3721.919927712518,4116.050670744422,0.0220962064526126,0.009085755634475,0.4564525517049382,0.4172428528327001,2106.5269686749834,691.4459108518208,1.4524960476649305,0.5057522423385613,0.1944792437288388,3.892023265399623e-06,109,189,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,493.40775404431054
cell_611,0.2364732404595009,904.9482681718908,318.4729187858836,29291,4273.553617152026,4158.548974087604,0.0048535911128299,0.0012366371317323,0.4249056908528577,0.5938946515390524,6658.696343043634,914.464185478233,1.2281638826460226,0.758498665904625,0.2585490604117944,0.0006526867640705,185,301,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,772.6584319715391
cell_612,0.7253164088729956,616.929978208661,214.5809870421888,13463,3637.4725544083785,4130.911238208423,0.0240356355770414,0.0112790745368763,1.1041488020867638,0.3612251381652347,2960.228846665977,476.07068081771104,1.5205527825206488,0.7229166567058111,0.2552402530998802,0.0015119626574914,101,213,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,524.6586434460189
cell_613,1.2019942811981614,541.8061325481598,181.1767093199344,12573,5824.504175614412,4083.318619263501,0.0388147931202249,0.0222024083579192,0.1860575921121967,0.2722574021729939,1277.0723970483484,845.1185392445533,0.59844958888407,0.2035414676486854,0.1687895439666668,0.0002528568196564,179,135,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,456.99193049658777
cell_614,0.7258987517990884,482.2081528017131,142.1442928857856,12283,3000.381177236832,4091.580639908817,0.0341727455054795,0.0016928433860763,1.2814401706208771,0.9056006920062056,1128.4617252648031,869.9367282357645,0.2430269249227118,0.1293660914199488,0.162696283766227,9.81610668713803e-05,141,127,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,400.4404563519882
cell_615,1.248630686243796,745.1198410471444,230.22163234587663,23759,3930.549433898733,4139.4208089566055,0.0286369804828211,0.0242914200566998,0.8190328417540657,0.0821026213115299,3188.5774248034086,1278.1810432271395,1.3984056746801043,0.4276918922859484,0.188002797593777,0.000871554563363,165,223,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,624.6612878482266
cell_616,0.3988202481017029,866.2264427649427,319.97812425226823,24677,6396.624265510394,4113.008834137051,0.015125937563004,0.005545725993716,0.5989876416953456,0.4634465698902856,5339.099091146246,822.7844548265425,0.0206783265145633,0.732943847871228,0.2497014850254402,0.0003781868008066,319,147,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,7,Forebrain/Midbrain/Hindbrain,725.5001001028597
cell_617,0.2631439646498146,813.7178207935912,257.9922479455536,19363,5324.184165676807,4137.000206579559,0.0106044913690639,0.0038643098569278,0.3718765700610077,0.4658424292973174,4073.675648372131,822.9150278851741,0.6756292896860013,0.6638824511612367,0.2528838855682128,0.0029185460623564,227,201,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,671.9615908728445
cell_618,1.0876724034011518,396.82337649086287,147.0136048126159,6481,5147.511958031168,4086.324486961888,0.0576206069829976,0.0211981185787966,0.1905114866811603,0.4621045080923761,865.7631630550636,325.4008436062132,0.0495223880164221,0.4536422494526479,0.1837932428114915,3.532626354604949e-05,147,77,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,3,Forebrain/Midbrain/Hindbrain,340.889910229768
cell_619,1.3160844742825444,519.0365799264592,167.1944975171133,10859,3413.1846394695644,4140.048715351321,0.0288560654795169,0.0178393848521465,1.2389793982465334,0.2359262101365823,1474.5255536441389,657.9057961525912,1.449858208272481,0.3829524254412177,0.1963745602538658,0.0026845315428827,125,165,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,433.3477152193426
cell_620,1.7650960445600183,517.7645019878172,150.2431362824938,12421,5055.858868046051,4135.488044440866,0.0598578210696331,0.0293613583653267,0.095649455759031,0.3418150995945683,1146.617629884713,892.8705812322813,0.8420075051638511,0.1244170215200503,0.1641967805423874,0.0001266163583248,145,139,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Forebrain/Midbrain/Hindbrain,408.20469073515676
cell_621,0.6175966149428385,725.19090885901,234.55702931270253,23423,5745.563207104128,4168.496776672501,0.0266670148628956,0.0103633993854275,0.2008415570605108,0.4402763460364568,2552.426592322688,1491.619673250514,0.7241451678127347,0.2623132499998279,0.1726527885229561,0.0005764209015223,219,187,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,607.1906602842108
cell_622,0.7601865994979309,531.5807358037436,178.02527910383964,12053,6081.028955446776,4158.113332780221,0.0339679742019444,0.00810269233805,0.4972884176929632,0.6148056113944728,1979.7507216871545,512.3762244649497,1.3979644911281448,0.5888040733590484,0.2067640376795905,0.0007082610327785,117,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,448.94684236671094
cell_623,1.6053876181268574,626.4213562373095,180.24705268048075,18399,3143.122017500951,4144.450078808631,0.0509479622374899,0.0438060023661032,0.1411887142495862,0.0753737313395312,1760.6136732649018,1403.535626593575,1.0920315053522829,0.1128512003802405,0.1719739822739538,0.0012238156579357,173,171,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,517.3662434504577
cell_624,0.6063953472442181,640.2792206135786,209.8308842854169,17303,5914.116684967925,4162.56602901231,0.0243468331576913,0.0053572427544535,0.5492953871462536,0.6392924142600148,2295.690056171912,901.4528511218052,0.8944726308412523,0.4360884844619866,0.1847739066805593,0.0003946093812879,163,177,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,529.4622286722262
cell_625,0.3600388128486812,630.2081528017131,203.5902748168488,16507,5463.995032410493,4176.140607015206,0.0076516364097169,0.0066527718149995,0.4992294743145084,0.069829144905937,2222.126753141367,900.2810886091229,0.7276090290336753,0.4233417706865572,0.1891565906433931,0.0012510892112352,167,165,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,533.8342374121737
cell_626,0.3825128477434236,1208.4701294725885,384.61019227264376,33731,6489.578043935845,4219.180101390412,0.0125470460558851,0.0094393348467195,0.3642270181956564,0.1413471013229567,10441.09316112884,1225.5671271339434,0.7655346861603761,0.7899026633411239,0.3458735373473298,0.0116745361727601,343,309,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,961.2244298705878
cell_627,0.8557685479429469,566.0365799264594,187.608635195718,15225,4070.422463054187,4159.514220032841,0.0241606427975194,0.0101457686299142,1.257360899664857,0.4085205529948815,2144.653356779896,708.6945505434769,0.7347488803247033,0.5032540204967303,0.1874120136172987,0.0002038674025005,155,149,Low quality,0.7649534114818155,4.0,0.7649534114818155,0,Other,442.07762145255543
cell_628,0.7083710910314379,869.167568261897,276.52305509667724,28175,3323.947648624667,4215.275314995563,0.0086623107973075,0.0060705446056466,1.2953059847910424,0.1759174390010759,4442.600764285968,1269.5946984753768,0.6906677235489864,0.5554792525038562,0.2027398567084771,0.0007140577732824,245,231,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,696.8961320252032
