,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
63,cell_24,cell_42,140.94259886418004,1.3492826647602553e-16,4.948352707236321,-36.54178839611269
64,cell_24,cell_51,152.16655526151592,9.691355854640242e-18,5.024975679240792,-39.17529733469898
65,cell_25,cell_27,179.34879018701213,6.471816260837894e-17,5.189332458413372,-37.27648979140376
66,cell_26,cell_35,158.44935039073766,5.0293529614217064e-17,5.065434986354071,-37.52865524096169
67,cell_26,cell_43,152.22018422622642,1.2141659901380702e-16,5.025328053101465,-36.6473040746816
68,cell_28,cell_30,85.9461866263203,7.074648067200872e-18,4.453721363495212,-39.49001397475257
69,cell_28,cell_39,86.17299495412686,8.884262541921149e-18,4.456356844991275,-39.26225021607745
70,cell_28,cell_44,102.12653393097428,7.140207916893517e-18,4.626212573199305,-39.48078977795221
71,cell_29,cell_31,44.94429137571727,2.232481086453579e-16,3.8054237534246496,-36.03824792608539
72,cell_29,cell_32,136.40240015488513,5.711038912966587e-17,4.915609341697985,-37.40154562755224
73,cell_29,cell_40,133.04675907867124,1.6398469455007071e-16,4.890700638454877,-36.34675857633796
74,cell_30,cell_35,146.12035997093886,1.0504189018196735e-17,4.984430665453604,-39.0947575421764
75,cell_30,cell_39,11.40397966734242,1.737609900009872e-17,2.433962388107975,-38.591436032638036
76,cell_31,cell_46,140.33350191566004,3.560867535850971e-17,4.9440217463127905,-37.87394237587661
77,cell_32,cell_40,115.617960731985,2.169534732247046e-17,4.750291313823512,-38.36943384543807
78,cell_33,cell_41,92.01129750376792,1.0679555672638885e-16,4.521911368463865,-36.775615351917686
79,cell_33,cell_45,162.19696712298014,8.406075311798301e-17,5.088811443127828,-37.01499188506521
80,cell_33,cell_52,147.1602437446196,1.5613822830809899e-16,4.991522086559065,-36.395789980081375
81,cell_34,cell_53,99.2453698294908,2.867926962349636e-17,4.597595266887049,-38.090357124890964
82,cell_34,cell_66,119.98545117737488,7.584793447931982e-18,4.787370495243318,-39.42038629311348
83,cell_34,cell_83,35.391748693493014,4.3104882189885894e-17,3.5664787052161215,-37.682895407330925
84,cell_34,cell_101,129.03540684624232,1.2579313820049226e-17,4.8600868383775095,-38.91447796941428
85,cell_35,cell_39,140.06988857644268,1.545042068436443e-17,4.942141502165829,-38.708895442158315
86,cell_35,cell_43,122.64733969465053,8.133337057284366e-17,4.809313080250351,-37.047975279405
87,cell_35,cell_49,146.14777778484242,1.383915187125986e-17,4.984618286411499,-38.81903000655939
88,cell_35,cell_56,168.15090266774973,2.7475813896967012e-17,5.124861806401127,-38.133225550858384
89,cell_36,cell_37,68.64619982598887,8.69438934561632e-18,4.228965774905957,-39.28385375907427
90,cell_36,cell_60,65.01727124888444,3.4321527684118765e-18,4.174652946121882,-40.213343980317255
91,cell_37,cell_60,42.12276867800669,2.016790811493615e-17,3.7405884182015248,-38.442439040000515
92,cell_37,cell_75,40.16564198090136,2.204930867492042e-17,3.693011953088264,-38.35325042510279
93,cell_38,cell_51,163.87343794852862,1.165522882713115e-16,5.09909441006912,-36.6881916752163
94,cell_38,cell_55,259.46674926999776,5.653973513631465e-17,5.558628560561797,-37.4115880061747
95,cell_39,cell_44,62.99523372002994,6.885071021913413e-18,4.143059068291911,-39.51717622630957
96,cell_39,cell_49,16.391281357034853,3.16875797812146e-17,2.7967495688966615,-37.990606874794224
97,cell_40,cell_50,206.5841754968084,1.3454387994029561e-17,5.330707958867239,-38.84722637614201
98,cell_40,cell_54,159.94929081215133,1.650800011015183e-17,5.074856832576078,-38.64268655532985
99,cell_40,cell_58,206.6177992799008,4.70648936388271e-19,5.330870706313859,-42.2001744947626
100,cell_41,cell_47,159.60126019873482,1.9033815501957345e-17,5.072678580966583,-38.50031451336744
101,cell_41,cell_57,103.86546607967888,4.3139651573217006e-17,4.6430964663368925,-37.68208910961679
102,cell_42,cell_46,182.71941586330524,3.070133464971931e-17,5.207951729567315,-38.02222554631241
103,cell_42,cell_51,26.596215920436894,1.8278383971366068e-16,3.2807689470377426,-36.238227422972884
104,cell_42,cell_63,95.99919640937571,5.324473143511785e-17,4.564339820697132,-37.471632814383774
105,cell_43,cell_56,166.35729665936154,2.223634471020477e-17,5.114137864798952,-38.344803574574
106,cell_43,cell_64,72.79942417269623,1.5500830905042132e-16,4.2877080454556475,-36.403052951633455
107,cell_44,cell_49,63.28621074567255,7.716473704071898e-18,4.1476674656988,-39.40317418829315
108,cell_44,cell_50,62.507693413022565,1.3255617691050291e-17,4.135289643775197,-38.862110234630265
109,cell_45,cell_52,16.826692072869257,1.8302816158713502e-16,2.822966439441041,-36.236891644436724
110,cell_45,cell_55,15.285346506048018,1.2296624682438754e-16,2.7268946247651393,-36.634621772241275
111,cell_46,cell_58,141.05715019467905,9.038106071021062e-18,4.94916512878763,-39.24508202685609
112,cell_46,cell_63,124.56727564083842,1.4914469566805845e-17,4.824845936552388,-38.74419982029932
113,cell_47,cell_48,290.3839837241624,1.2786153559408937e-17,5.671204128964683,-38.89816884165568
114,cell_47,cell_57,180.4339896578282,2.4999390027062312e-17,5.1953650026184794,-38.227680248239785
115,cell_48,cell_57,127.67030773664682,2.5064548984872135e-17,4.849451220236238,-38.225077217160425
116,cell_48,cell_66,181.0382984219896,3.498390003833386e-18,5.198708602374736,-40.194228810134156
117,cell_48,cell_73,117.7765382237632,1.4326085967534257e-17,4.768789085199292,-38.78444960491344
118,cell_48,cell_84,157.26021418568433,2.1603081376932732e-17,5.057901848546955,-38.37369571303767
119,cell_48,cell_85,135.6988663631974,2.5481588054951633e-17,4.910438212813279,-38.20857551958346
120,cell_49,cell_50,85.0309140007017,1.248155771319557e-17,4.4430148844955415,-38.92227950197804
121,cell_49,cell_56,119.76943584157588,1.6285489426555654e-17,4.785568526599953,-38.65625718179028
122,cell_49,cell_61,67.75909493796195,1.0827813181557074e-17,4.21595869337682,-39.06441355556287
123,cell_50,cell_54,116.46785432019162,1.2324423884829182e-17,4.757615306348414,-38.93494869868099
124,cell_50,cell_61,95.94186142124674,1.5672786714577737e-17,4.563742397816563,-38.69460579577532
125,cell_50,cell_65,135.17875474804487,1.1099949581344247e-18,4.906598011823631,-41.34217620080013
126,cell_51,cell_55,192.0065407759357,8.014778778382144e-17,5.257529437988862,-37.06265939616863
127,cell_51,cell_63,95.20671361138956,2.2394975451291266e-17,4.556050460438863,-38.33769505040334
128,cell_51,cell_74,204.0322283413873,3.435907288768246e-17,5.318277963431988,-37.90966555945504
129,cell_51,cell_80,112.091321838075,1.5482786483822884e-16,4.719313912612905,-36.40421772352131
130,cell_52,cell_55,8.06884535601251,2.0608475410587361e-16,2.0880103934841165,-36.118244162017994
131,cell_52,cell_105,166.85387760715932,2.2952569632241796e-17,5.117118445006206,-38.31310177710757
132,cell_53,cell_62,22.969091099975284,6.481500953168254e-18,3.1341494469140097,-39.577579561775046
133,cell_53,cell_83,76.41223412876141,1.5456103669841244e-17,4.336142815928033,-38.70852768902789
134,cell_53,cell_89,227.7120451174497,9.733841130118124e-18,5.428081870737121,-39.170923083745
135,cell_54,cell_58,193.7824007644109,1.2929687094452013e-17,5.266735884003919,-38.88700568136692
136,cell_54,cell_65,101.47383981292649,2.722834006278484e-18,4.619801029429017,-40.44485842192768
137,cell_54,cell_70,122.13467793695384,8.221099711517316e-18,4.805124353380383,-39.339827688917005
138,cell_55,cell_74,99.6578220364471,1.9576467472875804e-16,4.601742538675536,-36.16961837514591
139,cell_55,cell_105,164.76378225823967,3.871873539978589e-17,5.1045128254723915,-37.790208072147294
140,cell_56,cell_61,85.78593152914665,2.4521607884600037e-17,4.451855024857899,-38.246976990562
141,cell_56,cell_64,160.20747072132872,2.178693108717444e-17,5.0764696672631,-38.36522137527862
142,cell_56,cell_76,153.58785755495893,1.7170977818345958e-17,5.034272765212198,-38.603311051371094
143,cell_56,cell_78,155.67683421545053,1.177376429002982e-17,5.047782283026991,-38.98065798301918
144,cell_57,cell_73,28.402705855611657,3.431905921703565e-17,3.3464844172346773,-37.910830811739814
145,cell_57,cell_86,64.77165641077373,1.3115500218461085e-17,4.170868106602171,-38.87273692035882
146,cell_58,cell_63,78.5739599578588,3.364668472778023e-17,4.364040346297702,-37.93061714486136
147,cell_58,cell_70,251.6015183150363,9.932988426473413e-18,5.5278465594465365,-39.15067029181951
148,cell_58,cell_79,225.03637940416144,1.7069694965545127e-17,5.416262075375326,-38.609227006868565
149,cell_59,cell_60,140.97381677907487,8.107070578179116e-18,4.948574176532113,-39.35379508209326
150,cell_60,cell_75,5.607754927018194,1.472552240180198e-17,1.7241504481743573,-38.7569494677823
151,cell_61,cell_65,55.62024658116602,9.572994630835826e-18,4.018547282114331,-39.18758559879413
152,cell_61,cell_70,166.37885161019574,5.639498048953851e-18,5.114267426621294,-39.71673661075589
153,cell_61,cell_78,106.0463108990642,4.452555729435155e-17,4.663875893975306,-37.650468328358556
154,cell_61,cell_87,184.9871919325008,3.60563130192382e-18,5.220286589884331,-40.164034800061884
155,cell_62,cell_71,82.79100480933401,5.403089447855262e-18,4.416319417921296,-39.75956076394763
156,cell_62,cell_89,229.97896542714253,3.114821790730981e-18,5.4379878500763645,-40.31035973332817
157,cell_63,cell_79,159.73148085747232,1.1771984905343726e-17,5.073494160762911,-38.980809125773206
158,cell_63,cell_80,81.72013284269987,2.641337546760465e-17,4.403300395531799,-38.17266114554238
159,cell_63,cell_90,100.76437962779184,5.616603360035843e-17,4.612784916476592,-37.418219484042275
160,cell_63,cell_91,113.30356817834306,1.393185161797953e-17,4.7300706607273195,-38.81235397189227
161,cell_63,cell_95,224.39522164613564,6.94355885308671e-18,5.413408879509771,-39.50871722777423
162,cell_64,cell_76,197.11238714748623,2.5016482016480163e-17,5.283774059203093,-38.22699678559544
163,cell_65,cell_70,138.4113509079305,7.935315872241253e-18,4.930230055051216,-39.37520851324093
164,cell_66,cell_84,99.8104439546592,4.977884397343397e-18,4.603272826686391,-39.841526692928326
165,cell_66,cell_101,100.5479075370894,9.559360282234373e-19,4.610634305828973,-41.49159595814681
166,cell_67,cell_69,237.2363047882486,8.818168623344144e-18,5.469056711011456,-39.26971746451073
167,cell_67,cell_81,259.13884929126846,4.1073762065463725e-17,5.557364015700216,-37.73116214881773
168,cell_67,cell_93,265.5018174411419,1.3032607268984057e-17,5.581621686011264,-38.87907720538347
169,cell_68,cell_92,6.66166027793152,2.039146418572393e-16,1.8963687444651731,-36.12883018988006
170,cell_68,cell_120,229.56346748759896,1.930242667030468e-17,5.43617953805551,-38.486300851673185
171,cell_69,cell_71,234.80229250981088,2.3930037995641264e-17,5.458743851576681,-38.271397184191045
172,cell_69,cell_93,205.4773648747842,1.098941456245184e-17,5.325335881274984,-39.04959917691877
173,cell_69,cell_100,287.43259353534336,6.382148720069531e-18,5.660988375479632,-39.59302684325759
174,cell_69,cell_103,137.80350770225104,2.1219988757972957e-17,4.925828813279177,-38.39158807049162
175,cell_70,cell_79,201.34432090891843,2.7677380873829524e-17,5.305016481828515,-38.125916169230464
176,cell_70,cell_87,262.2532702069409,6.8260812128538154e-18,5.5693107170058695,-39.52578092590308
177,cell_71,cell_89,184.3940859940184,1.407279835400304e-17,5.217075238992236,-38.80228793455328
178,cell_71,cell_100,133.82694539835012,2.1843106574106516e-17,4.896547513056656,-38.36264629072747
179,cell_72,cell_98,241.8727734758356,3.919250291708978e-18,5.488411858473814,-40.08063129049653
180,cell_72,cell_108,262.434678095075,8.365755299372765e-18,5.570002205712441,-39.32238505071814
181,cell_72,cell_114,328.6241052551968,1.7573913366152114e-18,5.794914560353899,-40.88270115948554
182,cell_73,cell_85,102.23081574450502,2.3847319084385748e-17,4.627233156239239,-38.274859870239936
183,cell_73,cell_86,63.73570844794107,3.166961101677365e-18,4.154744977697405,-40.2937591887997
184,cell_73,cell_106,60.746225038815545,1.478759687586017e-17,4.106704941011176,-38.75274289341044
185,cell_74,cell_105,177.2471793293679,1.432198940490121e-17,5.177545251770061,-38.784735597086225
186,cell_74,cell_107,166.1474207289845,4.671959865483311e-17,5.112875470930391,-37.602367925845684
187,cell_74,cell_109,206.0866240293283,4.1531400238546195e-17,5.3282965853988715,-37.72008190050392
188,cell_75,cell_82,49.85649176821523,2.2214486721802378e-17,3.909148713971604,-38.345787042799905
189,cell_75,cell_102,86.7272420966615,2.5968591318813625e-17,4.462768045466706,-38.189643892322636
190,cell_75,cell_113,74.54975867835499,1.0589463911898766e-17,4.311466804161309,-39.086672137666724
191,cell_76,cell_78,142.5666396339277,2.549548038624062e-17,4.959809536950012,-38.20803047719253
192,cell_76,cell_123,218.0384364977841,4.0132328372119505e-18,5.384671361457584,-40.056934563555586
193,cell_77,cell_88,81.82333315391392,4.246006761585879e-18,4.404562449314053,-40.00055271815285
194,cell_77,cell_97,231.76221125797488,9.141889880132355e-19,5.445711894570112,-41.53624963253965
195,cell_77,cell_121,266.577327137277,8.718770328891448e-19,5.585664359631784,-41.58363855623882
196,cell_78,cell_87,126.14874106522164,8.840202530099354e-17,4.837461695371964,-36.964636793866944
197,cell_78,cell_119,138.37252280713898,9.065155729922254e-18,4.929949488842462,-39.24209365058125
198,cell_78,cell_123,138.26784257516928,1.7589246681238533e-17,4.929192692293113,-38.57924394259605
199,cell_79,cell_87,217.4783723740612,3.6565855095460745e-17,5.382099408223879,-37.84741678981609
200,cell_79,cell_95,113.82566993055698,4.4856974990430106e-17,4.7346680668223,-37.64305257929844
201,cell_79,cell_112,221.7318660574076,3.583129721483434e-18,5.401468841329043,-40.170295031513284
202,cell_80,cell_91,44.0866755268775,9.856163909344431e-17,3.7861575945509593,-36.855849543833514
203,cell_80,cell_110,28.182535324585164,6.971306227102031e-17,3.3387024713584608,-37.20214396664008
204,cell_81,cell_93,40.57781162056053,5.767465016219458e-17,3.7032214054068224,-37.3917139355264
205,cell_81,cell_94,100.26869039599949,1.69193044732345e-17,4.607853486674631,-38.61807642734248
206,cell_81,cell_116,40.42247065592303,2.7216449299977602e-17,3.6993858346973254,-38.14271012970504
207,cell_82,cell_111,81.51902742654042,1.5613727051972343e-18,4.400836458354346,-41.00096630032194
208,cell_82,cell_113,74.88268850615565,1.2771716043785364e-17,4.315922735720251,-38.899298632000765
209,cell_83,cell_89,128.52406506905342,3.270081382631852e-17,4.856116163603136,-37.95913170864431
210,cell_83,cell_101,119.82600802572624,9.070489786538431e-18,4.786040757492899,-39.24150541050288
211,cell_83,cell_117,56.47714539732642,1.7782813824092468e-17,4.033836050075666,-38.568299198505535
212,cell_83,cell_118,74.4201927587266,1.269020136149352e-17,4.309727313061946,-38.90570152456243
213,cell_83,cell_129,299.5675284018302,7.859184934319597e-18,5.702339862597722,-39.38484877075243
214,cell_84,cell_85,139.27970530109397,2.488944872365197e-17,4.936484179583872,-38.23208770626596
215,cell_84,cell_101,18.409202404191703,1.1804747839411807e-17,2.9128506702538766,-38.978029864073804
216,cell_84,cell_126,65.66405579158284,1.1041499560862806e-17,4.184551679760405,-39.04487081247961
217,cell_84,cell_127,117.39063352992024,1.1729445372492947e-17,4.76550712167219,-38.98442929516773
218,cell_85,cell_106,106.9769658601264,1.5976572691729482e-17,4.672613538952223,-38.675408231418196
219,cell_85,cell_127,235.3063096501361,5.6748858730495255e-18,5.460888110716486,-39.71048122120343
220,cell_85,cell_128,181.15053739356304,1.892807453552184e-17,5.199328383903415,-38.50588542881999
221,cell_86,cell_106,36.16646947532456,1.600231717725685e-17,3.5881324320023675,-38.67379813856041
222,cell_87,cell_112,62.665351351278176,1.3076776244554164e-17,4.137808684866218,-38.875693822724756
223,cell_87,cell_119,25.82927123076948,2.7224137756078295e-17,3.251508392647374,-38.14242767661011
224,cell_88,cell_104,104.11449103773056,1.0011948092372798e-17,4.645491168985244,-39.142752484878
225,cell_88,cell_155,319.5452747459984,1.978689854994526e-18,5.766898968773686,-40.76409673759613
226,cell_89,cell_100,100.16399785252668,5.4540804271152025e-17,4.606808821217028,-37.44758255013834
227,cell_89,cell_118,91.8133407622432,3.846472987059727e-17,4.519757611275347,-37.79678995973901
228,cell_90,cell_91,84.88071774293694,5.574045826867024e-17,4.4412469502423715,-37.42582543033227
229,cell_90,cell_95,197.56632953733185,3.3733751222325334e-17,5.286074373716255,-37.9280328177707
230,cell_90,cell_122,52.51587645839774,7.65221825678462e-17,3.9611155326126597,-37.108951006885846
231,cell_91,cell_110,60.35526860876448,5.240858157177175e-17,4.100248244623917,-37.48746132552108
232,cell_91,cell_122,91.89721958652568,3.722138358340048e-17,4.520670774132745,-37.829648250253
233,cell_92,cell_99,101.67014095572236,2.91323481687547e-17,4.6217336606903805,-38.074682496189006
234,cell_92,cell_115,10.419529497094,7.125218332190397e-17,2.3436818814760056,-37.18030621209911
235,cell_92,cell_120,231.20634120272885,6.553827733366362e-17,5.4433105637695425,-37.26389731516558
236,cell_92,cell_144,45.73481442275885,9.996452015593456e-17,3.822859811436574,-36.841716349301244
237,cell_92,cell_154,141.6521133560124,6.238796980275584e-18,4.953374145727619,-39.61574430172068
238,cell_92,cell_161,125.8283077427427,3.394041236490035e-17,4.834918340755138,-37.92192526434027
239,cell_93,cell_103,136.82202687251845,2.2416759338177178e-17,4.9186810073768905,-38.33672281004245
240,cell_93,cell_116,43.99144552414405,4.1733138668006775e-17,3.7839951951104442,-37.71523616841044
241,cell_94,cell_96,55.72013097473341,1.8617524049394392e-17,4.020341499496305,-38.522428383528165
242,cell_94,cell_125,77.23798055167475,2.337349029499865e-17,4.346891312108151,-38.29492918711408
243,cell_94,cell_134,100.3861967712362,9.992836152520829e-18,4.609024715447858,-39.14466322237286
244,cell_95,cell_112,284.9960653391735,1.318066698318146e-17,5.6524753743458875,-38.867780540394676
245,cell_95,cell_122,223.68945631325693,5.565291835618226e-17,5.410258734230418,-37.427397156285124
246,cell_96,cell_114,166.39405606521666,5.4671732029342804e-18,5.1143588069871875,-39.747769972950024
247,cell_96,cell_134,95.68139181668629,2.114342460314976e-17,4.5610238366756,-38.39520271020602
248,cell_96,cell_160,152.51763269268272,5.179526252131162e-18,5.027280213577815,-39.80181807892142
249,cell_97,cell_111,176.90889378128165,3.2825745653573706e-19,5.175634875658212,-42.56048872392344
250,cell_97,cell_121,213.2079561310705,4.979622935900254e-19,5.3622680092833495,-42.14376259439956
251,cell_98,cell_104,56.82290220158683,1.304264021700132e-17,4.039939452235111,-38.87830766725979
252,cell_98,cell_108,231.9796314500412,7.246380349875295e-18,5.446649572338101,-39.466029591785215
253,cell_98,cell_137,308.57127891276275,3.055705867647006e-18,5.731952866617844,-40.32952105471834
254,cell_98,cell_139,359.568185907824,1.8008000451985961e-19,5.884903827904562,-43.16088573117731
255,cell_98,cell_140,362.73604000344426,1.0817463941698753e-18,5.893675407228999,-41.36795490710589
256,cell_99,cell_102,18.776858176283763,1.4822701156900274e-16,2.9326251635270166,-36.44778671334069
257,cell_99,cell_115,98.41285774498176,7.008063752619741e-17,4.589171463661929,-37.19688513018567
258,cell_100,cell_103,270.6408603907224,2.4611369866548894e-17,5.6007927035640686,-38.24332314803416
259,cell_100,cell_117,129.87675086471268,4.1865606263088465e-18,4.866585930481266,-40.01465212995259
260,cell_100,cell_118,36.10743039197119,4.304747699203049e-17,3.586498672191595,-37.68422805119341
261,cell_100,cell_136,282.27647031801854,1.787396286414917e-17,5.642886981867186,-38.56318660858213
262,cell_101,cell_126,65.6428504189249,4.5336206775579414e-18,4.184228690308376,-39.93501078707222
263,cell_101,cell_129,324.46683903475787,3.0250691999346505e-18,5.782183339966231,-40.339597706660214
264,cell_101,cell_135,123.01207571607615,1.5916226759683318e-18,4.81228252710688,-40.981777627145256
265,cell_102,cell_113,125.7832216275522,2.831536282770531e-17,4.834559961981432,-38.10312716043404
266,cell_103,cell_131,200.80928995252447,2.7762760548776822e-18,5.302355651451203,-40.42542119279269
267,cell_104,cell_137,276.59387566523134,3.45105899066808e-17,5.622550277500467,-37.905265443139356
268,cell_104,cell_155,306.7351162620799,2.88668513028683e-18,5.725984561670836,-40.38642284383378
269,cell_105,cell_109,150.59535336890178,3.5470127979967604e-17,5.014596460765636,-37.87784079699518
270,cell_105,cell_124,55.80413983008206,4.0049064834868025e-17,4.021848057138548,-37.756426350591944
271,cell_105,cell_133,131.7477173190535,1.856400131576835e-17,4.880888861419791,-38.52530738163648
272,cell_106,cell_128,152.56771035735431,2.050330765303036e-17,5.0276084998509,-38.42594545183549
273,cell_106,cell_138,94.223985423901,7.892434304961762e-18,4.545674771505958,-39.38062705620735
274,cell_106,cell_151,129.10520030540715,1.700993017429727e-17,4.860627578260596,-38.612734372473064
275,cell_107,cell_109,120.6755658523656,1.1293988667671125e-16,4.7931056705959785,-36.71967597304237
276,cell_107,cell_110,104.85183053270408,3.581825983381565e-17,4.652548215781167,-37.86807385929418
277,cell_107,cell_130,141.01267828739324,6.692906646836745e-17,4.94884980326775,-37.2428983247579
278,cell_107,cell_147,248.02173665159685,2.205550614211888e-17,5.513516390112836,-38.35296939151201
279,cell_108,cell_114,276.68070255457417,5.440396011521586e-18,5.62286414296067,-39.7526798194389
280,cell_108,cell_139,334.6996358606183,6.95266736046846e-18,5.813233520259169,-39.507406295072606
281,cell_109,cell_124,156.66480956955465,6.403450743759976e-17,5.054108552154385,-37.28710955712527
282,cell_109,cell_147,316.39895819385725,4.650753441493608e-18,5.757003943201154,-39.90950243699034
283,cell_110,cell_122,98.68999062146952,4.133488075291631e-18,4.591983529153711,-40.02741005308015
284,cell_110,cell_130,44.62098431759722,8.934986615670374e-17,3.79820424876997,-36.95397193025489
285,cell_110,cell_132,84.29336500736845,4.0468912339189145e-17,4.434303154998852,-37.745997591096646
286,cell_110,cell_146,36.38885241696075,3.075542320827271e-17,3.59426247545659,-38.02046533069401
287,cell_111,cell_113,42.93260223581655,1.0957145522400273e-18,3.759631496188285,-41.35512496432517
288,cell_111,cell_121,129.33580319099647,3.44595985078717e-19,4.862412147610423,-42.511914279810355
289,cell_111,cell_142,2.7148379845849746,1.880157238776458e-18,0.9987322774193107,-40.815176262901346
290,cell_111,cell_148,42.01356831245558,1.5592733905949725e-19,3.737992621170785,-43.30489682939205
291,cell_112,cell_119,71.49510381788896,4.000615641972331e-18,4.269628969283748,-40.06008341412285
292,cell_113,cell_148,7.846287045474322,6.916537336632849e-18,2.0600404320626193,-39.512616414377185
293,cell_113,cell_152,206.76975069584773,5.695513572321173e-18,5.331605858704392,-39.70685290154755
294,cell_114,cell_139,175.1290313199041,1.1883295498468697e-17,5.165523024063338,-38.97139799956527
295,cell_114,cell_160,147.27690148641037,6.2840275636832844e-18,4.992314498452635,-39.608520567181365
296,cell_114,cell_166,149.29733760610577,2.7329417372113937e-18,5.005939871875131,-40.44115308542828
297,cell_115,cell_144,45.737560679008126,6.383124834378366e-17,3.8229198570240435,-37.290288817495345
298,cell_115,cell_163,184.31621936655512,3.0341090697460305e-17,5.216652866048009,-38.034028751460376
299,cell_115,cell_199,225.7957524693162,2.4865265122279437e-17,5.4196308405081455,-38.233059819314455
300,cell_115,cell_205,120.78187228892408,1.9327474633036497e-17,4.793986210406601,-38.48500403416152
301,cell_116,cell_125,30.801047508509907,6.603429142252763e-17,3.427548699417757,-37.2563574997866
302,cell_116,cell_150,156.53488124877364,2.3529471246628328e-18,5.053278868524143,-40.59086303585659
303,cell_117,cell_118,113.10970457645296,2.0549535972386054e-17,4.728358184714691,-38.42369331362469
304,cell_117,cell_129,304.6045734352508,1.2429105523316373e-17,5.719014454909246,-38.92649073207647
305,cell_117,cell_136,316.2736157697306,9.617343077457936e-19,5.756607711624428,-41.485548727730446
306,cell_117,cell_143,220.43518960003937,6.834903492378113e-18,5.395603726966191,-39.5244893234394
307,cell_119,cell_123,77.21622866943079,2.7230334849455534e-17,4.346609650863728,-38.14220007020397
308,cell_120,cell_154,146.6114216808158,4.633715967004251e-17,4.987785696928024,-37.61058745003334
309,cell_121,cell_142,130.19772866775958,3.028321261607173e-20,4.869054284674221,-44.94369343296954
310,cell_121,cell_145,125.75097923728964,3.909334223869338e-19,4.834303596124794,-42.3857496826133
311,cell_122,cell_132,51.30135700970661,2.1495683402190527e-16,3.9377172042577926,-36.07609443791369
312,cell_122,cell_165,207.3006343077083,4.276451205708174e-18,5.334170079290928,-39.99340816578519
313,cell_124,cell_133,150.8412026583908,1.4637176113707437e-17,5.016227645431766,-38.76296707237298
314,cell_124,cell_147,255.12755662362093,9.019006420104685e-18,5.541763642142497,-39.247197498867315
315,cell_124,cell_149,147.8791706721545,1.6408314407184958e-17,4.996395525939063,-38.64874349148374
316,cell_124,cell_153,140.75410648208725,2.6721947866628418e-17,4.947014442310625,-38.16104642868123
317,cell_125,cell_134,91.75223731448156,2.1448441306580857e-17,4.519091871536355,-38.38087969751899
318,cell_125,cell_150,152.83559222316768,7.91239291767303e-18,5.029362783005342,-39.37810141982557
319,cell_125,cell_159,97.99860058788872,2.6523888916664893e-17,4.584953198853195,-38.168485878426004
320,cell_125,cell_168,273.26164184120256,2.2376322708934198e-17,5.610429731240394,-38.33852829599606
321,cell_126,cell_127,73.04199846364408,1.2585411237134417e-17,4.291034597134254,-38.91399336907069
322,cell_126,cell_135,132.7389105377013,1.832423845942554e-18,4.888384120193524,-40.84089207744424
323,cell_126,cell_158,159.99024434828226,3.5758316997643655e-18,5.0751128405516726,-40.172333881513374
324,cell_127,cell_128,144.25440534529386,2.7388054983506523e-17,4.9715784445772995,-38.136424705059476
325,cell_127,cell_158,200.9769524003752,4.0100619399001736e-18,5.303190236809829,-40.05772498633449
326,cell_127,cell_164,212.9181776696749,3.463646616151572e-18,5.360907949511941,-40.20420970451916
327,cell_128,cell_151,209.90080840151097,1.6665141716984715e-17,5.346635078184159,-38.63321245829981
328,cell_128,cell_164,172.7981701889898,1.0934794388851931e-17,5.152124267129802,-39.054581822972246
329,cell_128,cell_177,203.88944409831137,4.4783907973404915e-18,5.317577906246728,-39.947267889014846
330,cell_129,cell_135,294.46113515959485,2.3284358056525878e-18,5.68514702548517,-40.60133495980289
331,cell_129,cell_143,328.5520380353992,4.319635497981989e-18,5.794695236445621,-39.98336065066375
332,cell_129,cell_156,270.3204683230241,7.379331551186366e-18,5.599608174880947,-39.44784861510267
333,cell_130,cell_146,44.600269460631495,1.8901718916423656e-16,3.7977399007259622,-36.204693715009775
334,cell_131,cell_141,28.433552265251205,1.3684372250646298e-17,3.347569865632865,-38.83027720379711
335,cell_131,cell_150,109.75356315225444,1.1622917884150389e-17,4.698237517508036,-38.99355284520068
336,cell_131,cell_175,214.1391391912436,8.24309777863975e-18,5.366625986881022,-39.33715545661101
337,cell_131,cell_180,216.71380811482285,1.1494542804491654e-17,5.378577626469934,-39.004659289892615
338,cell_132,cell_146,100.54539051686184,9.732114613399193e-17,4.610609272471302,-36.868515379084336
339,cell_132,cell_165,178.23801713039705,5.244631711382134e-17,5.183119831959788,-37.48674155860219
340,cell_132,cell_173,106.98651764573202,8.368420813181624e-17,4.672702823211907,-37.0194813864585
341,cell_133,cell_138,241.36875329850645,8.649225272058733e-18,5.486325860759756,-39.28906192088397
342,cell_133,cell_149,166.3677253884705,2.2792182453380553e-17,5.114200551572842,-38.32011407157918
343,cell_134,cell_159,104.54044964737622,2.6355447238384263e-17,4.649574074474839,-38.174856693955995
344,cell_134,cell_160,160.03402841848686,1.5868387569469634e-17,5.075386470236692,-38.682202746944256
345,cell_135,cell_156,98.97451794940947,1.9685609407083837e-18,4.594862422552544,-40.76922888502858
346,cell_135,cell_158,167.8287677567432,9.641840467876598e-19,5.122944220082225,-41.483004756583085
347,cell_135,cell_172,91.2341831879098,2.464007907216679e-18,4.51342964251135,-40.54474241912902
348,cell_136,cell_141,304.6277058725906,8.709272407446961e-18,5.719090394540604,-39.28214342182802
349,cell_136,cell_143,168.7429966721854,4.686891017674201e-18,5.128376827689576,-39.90176220726564
