,cell_1,cell_2,tension,relative_adhesion
1171,cell_422,cell_433,152.0641093780309,3.208367139928489e-17
1172,cell_423,cell_432,42.43126990597189,7.091097810819753e-17
1173,cell_423,cell_442,33.12287657504308,8.353814529460233e-17
1174,cell_423,cell_448,47.755866472846655,1.7582369027494545e-16
1175,cell_423,cell_454,100.03444587187975,1.5512322679650756e-16
1176,cell_423,cell_462,58.96759642227913,2.5889994496889177e-17
1177,cell_424,cell_433,21.95907684048818,2.764806868376016e-16
1178,cell_424,cell_474,130.55629121106662,5.468106918692717e-17
1179,cell_424,cell_475,130.38034782054024,2.535274841223948e-17
1180,cell_425,cell_428,40.83699730502254,8.41671492761113e-17
1181,cell_425,cell_435,288.6526211726391,3.3178927590622646e-18
1182,cell_425,cell_447,58.00931557317773,1.8596842107136445e-17
1183,cell_426,cell_437,129.8483461456407,3.881560991002008e-17
1184,cell_427,cell_428,397.4000886398202,7.656276179028521e-18
1185,cell_427,cell_432,299.8210987303935,2.934297749696115e-17
1186,cell_427,cell_439,399.75375433349865,1.4086490508879306e-17
1187,cell_428,cell_439,49.68220556699688,8.463778474017563e-17
1188,cell_428,cell_447,38.80620807279103,6.170297938685922e-17
1189,cell_428,cell_458,49.55564642266292,1.6905846664833144e-17
1190,cell_429,cell_430,61.36288278902828,2.9960538358139976e-17
1191,cell_429,cell_431,37.946332193467846,1.4973117085773008e-17
1192,cell_429,cell_457,160.82607794940597,1.426440627685005e-17
1193,cell_430,cell_436,84.98365443097025,6.717039176071612e-18
1194,cell_430,cell_450,93.04085119148138,2.0450777426802262e-17
1195,cell_430,cell_457,123.56006433603083,1.8057676159333172e-17
1196,cell_430,cell_469,97.31194407204713,4.108718414383722e-17
1197,cell_430,cell_476,97.4623652223309,2.040652893017556e-17
1198,cell_431,cell_446,128.23953918576342,4.014156341361335e-18
1199,cell_431,cell_457,137.61700554943477,4.002563170221503e-18
1200,cell_431,cell_465,139.56221991112915,1.1027376058576485e-18
1201,cell_432,cell_439,126.7163793156787,2.9102234190518325e-17
1202,cell_432,cell_448,70.37283345664387,7.358425161876676e-17
1203,cell_432,cell_471,152.02395738487843,9.492676407932956e-18
1204,cell_432,cell_479,84.50289024981515,2.0705198890064663e-17
1205,cell_433,cell_442,110.44519248213722,6.035979310008243e-17
1206,cell_433,cell_464,95.40582248589944,5.607152568626286e-17
1207,cell_433,cell_475,130.9417423391081,3.977579319272612e-17
1208,cell_434,cell_443,190.9634919764995,9.13761765233508e-18
1209,cell_434,cell_444,125.65022795322234,6.522633508511838e-18
1210,cell_434,cell_461,123.4507603572304,1.1093206096032208e-17
1211,cell_435,cell_447,330.4787357691627,3.2135192118989725e-18
1212,cell_435,cell_449,384.8097359051148,1.1239903897290968e-18
1213,cell_436,cell_441,31.47452115383784,6.342377462987855e-18
1214,cell_436,cell_450,20.59947845756774,1.533294211025005e-17
1215,cell_436,cell_455,48.10724070715763,1.8461374298362176e-17
1216,cell_436,cell_473,12.601064974681554,1.9202998613345575e-17
1217,cell_436,cell_500,151.04952590153658,4.8403334613848575e-18
1218,cell_437,cell_445,81.88306596192267,9.309033308129502e-17
1219,cell_437,cell_451,446.4432276718414,2.642425003730641e-17
1220,cell_438,cell_440,61.87434347956732,6.340224802542804e-17
1221,cell_438,cell_445,207.0259641603879,2.3423104546259292e-17
1222,cell_439,cell_458,60.85350545192595,2.4004809125331543e-17
1223,cell_439,cell_471,95.50703569543698,1.0283358658554574e-17
1224,cell_440,cell_441,51.60916303037424,4.25024101057479e-18
1225,cell_440,cell_445,236.0767798807034,3.284240253201584e-18
1226,cell_440,cell_455,3.459077899352512,5.0243814936060575e-17
1227,cell_440,cell_463,356.2390201902673,2.7422072435309714e-17
1228,cell_441,cell_455,48.804999160390025,4.045984854785714e-18
1229,cell_442,cell_454,113.86296116212208,6.533516939047338e-17
1230,cell_442,cell_462,67.16512940354268,5.797580442325892e-17
1231,cell_442,cell_464,36.3478048668335,4.417859284469746e-17
1232,cell_442,cell_486,129.97620299787684,3.153966141169801e-18
1233,cell_442,cell_488,165.68405774971524,6.291892702695938e-17
1234,cell_443,cell_461,63.762089372779066,7.132298153383604e-17
1235,cell_443,cell_484,153.6025633832633,3.512743681941862e-17
1236,cell_444,cell_446,24.89994525205828,2.330627625586798e-18
1237,cell_444,cell_461,5.905597753675899,4.45122206755139e-18
1238,cell_444,cell_467,15.2526776073567,6.481197114872941e-18
1239,cell_445,cell_451,507.67919176572536,4.842598443751842e-18
1240,cell_445,cell_463,391.53258971176666,6.149974507618858e-17
1241,cell_445,cell_470,320.36737427084535,5.691024400416189e-17
1242,cell_446,cell_465,191.2213934589291,2.7935499872835992e-18
1243,cell_446,cell_467,12.965834965878802,1.8994389778538366e-18
1244,cell_446,cell_481,12.459757547243276,9.561045678362375e-18
1245,cell_447,cell_449,80.14049064155242,1.8222178489611457e-17
1246,cell_447,cell_458,13.431675916653374,6.643328069099183e-17
1247,cell_448,cell_462,52.49543917807027,4.5033415184082014e-17
1248,cell_448,cell_472,31.02341236619872,1.0277143752281355e-16
1249,cell_448,cell_479,70.58032654537901,7.564688244946923e-18
1250,cell_449,cell_453,73.02015712915664,9.356748182891534e-18
1251,cell_449,cell_458,91.00114331249894,9.119406903272451e-19
1252,cell_449,cell_466,62.18504328288798,7.660856254226811e-18
1253,cell_450,cell_469,83.67871175327704,3.703807765543972e-17
1254,cell_450,cell_473,15.730131003606596,1.447584161754028e-17
1255,cell_450,cell_483,49.46554791867012,5.453886421926865e-17
1256,cell_450,cell_494,13.479228978585557,1.597155917148756e-17
1257,cell_451,cell_452,194.4352170215334,2.77164369644567e-17
1258,cell_451,cell_470,442.4073049799949,9.789864179274506e-18
1259,cell_451,cell_478,291.2532513888156,1.8866532559187517e-17
1260,cell_452,cell_460,42.31636104111454,9.239073401488093e-17
1261,cell_452,cell_478,172.31692118899784,7.6072752399521e-18
1262,cell_453,cell_466,90.39717074667452,6.02773273369966e-18
1263,cell_453,cell_468,120.95506421628318,4.045718161953918e-18
1264,cell_454,cell_462,153.02618988268352,5.1330566289660947e-17
1265,cell_455,cell_463,357.27434511125495,3.4603564208411685e-17
1266,cell_455,cell_485,177.10970465366754,2.7395513544564192e-17
1267,cell_455,cell_500,171.69874194409178,9.889170090437497e-18
1268,cell_456,cell_459,622.6831923010463,2.288224779981798e-16
1269,cell_456,cell_460,174.81959948410594,1.2605893168560107e-16
1270,cell_456,cell_480,33.06992106724769,1.811517427036931e-16
1271,cell_457,cell_465,6.157054305348263,1.6688452806112064e-17
1272,cell_457,cell_476,161.3024256574817,4.0209871923481446e-17
1273,cell_457,cell_506,144.07564008862153,2.674141771783777e-18
1274,cell_458,cell_466,122.47273779209532,1.4293386345364715e-17
1275,cell_458,cell_471,82.11171096495691,8.023860778119833e-18
1276,cell_458,cell_487,82.33137927745318,2.301767538528675e-17
1277,cell_458,cell_493,320.83601450580943,2.3064412020645154e-19
1278,cell_458,cell_495,412.4451940856945,2.4095586185202656e-17
1279,cell_459,cell_480,634.9048263751143,1.6470537560223886e-16
1280,cell_460,cell_478,154.16579125074566,1.8377599296141732e-17
1281,cell_460,cell_480,165.77698328556667,1.0247624420015241e-16
1282,cell_460,cell_490,186.6817484449073,8.306271391047122e-17
1283,cell_460,cell_499,56.216044801331385,1.0860437733414311e-16
1284,cell_461,cell_467,8.73192267924553,3.1931667787446015e-17
1285,cell_461,cell_484,70.37230772670647,5.636623560673827e-17
1286,cell_461,cell_489,8.164266353112838,2.2569806470835405e-17
1287,cell_462,cell_486,182.46157914912743,2.14218188403198e-17
1288,cell_463,cell_470,470.93314996687207,4.900266617251868e-17
1289,cell_463,cell_485,480.7095442009252,1.4098096421541845e-17
1290,cell_464,cell_475,177.28202903914354,8.6925718685572e-19
1291,cell_464,cell_488,192.73042474904,5.2202268812622066e-18
1292,cell_464,cell_491,111.18448559378004,2.3888910128720527e-17
1293,cell_464,cell_496,156.27694695738992,1.407925066370351e-17
1294,cell_465,cell_481,189.75736791611524,4.100059155625716e-18
1295,cell_465,cell_506,144.84483637184553,7.171210545865798e-18
1296,cell_465,cell_512,238.95592046665908,1.814501655518949e-17
1297,cell_465,cell_526,180.7541492670472,8.390319304623127e-18
1298,cell_466,cell_468,105.2737932212184,2.69625902082358e-18
1299,cell_466,cell_492,218.03515000866904,1.6515120329297882e-18
1300,cell_466,cell_493,324.70108927078314,5.353591443626017e-19
1301,cell_467,cell_481,0.8116830126610597,1.767188668514679e-17
1302,cell_467,cell_489,6.525350202221218,1.6139649003328653e-17
1303,cell_467,cell_508,96.95012617410454,1.0109306113612303e-17
1304,cell_468,cell_477,153.84515863418625,3.4366600641633205e-18
1305,cell_468,cell_492,144.5626804889475,1.280786937945774e-18
1306,cell_468,cell_498,195.07821372451863,4.838212620362882e-19
1307,cell_469,cell_476,3.3584006763764545,2.447402225645698e-16
1308,cell_469,cell_483,56.12601824072528,6.667912314957905e-17
1309,cell_470,cell_478,220.57508723457164,1.480400429983409e-17
1310,cell_470,cell_482,3.633107077976309,5.13411985999247e-17
1311,cell_470,cell_485,10.615439502987709,5.828844327717418e-17
1312,cell_471,cell_479,159.38975194878768,7.644542263224662e-18
1313,cell_471,cell_487,3.310401956207402,1.1229711432315991e-17
1314,cell_471,cell_501,4.541121634086299,1.1173489590619157e-17
1315,cell_472,cell_479,61.04834328150304,5.814571356659539e-17
1316,cell_473,cell_494,11.204630705304604,4.586787321350006e-17
1317,cell_473,cell_500,152.18153012876834,2.6593529605593703e-17
1318,cell_474,cell_475,8.097711002363402,3.916121379338593e-17
1319,cell_474,cell_507,346.31759368424696,5.2828137201253595e-17
1320,cell_475,cell_491,170.08944337513714,4.357740587494791e-17
1321,cell_475,cell_507,351.5481818178745,2.547203003392927e-17
1322,cell_476,cell_483,57.42968374165902,1.0326885382877697e-16
1323,cell_476,cell_506,29.558194915038506,1.4508064596715031e-16
1324,cell_476,cell_518,44.91760238719643,5.5161114889229146e-18
1325,cell_476,cell_520,22.24351173051917,2.6085121765052227e-17
1326,cell_477,cell_498,191.9607307723476,2.3578828947182086e-18
1327,cell_477,cell_509,157.4166741939683,2.888521039834863e-18
1328,cell_477,cell_515,107.15832361707896,6.38131170628771e-18
1329,cell_478,cell_482,218.6529023492317,5.966425111670213e-17
1330,cell_478,cell_490,133.57484051364366,5.046424532451539e-17
1331,cell_478,cell_505,102.11946924749836,3.4350443482483203e-17
1332,cell_479,cell_486,173.53147739237986,3.783011548565012e-17
1333,cell_479,cell_501,161.43358976335395,1.667606568354683e-17
1334,cell_479,cell_511,169.0084586069324,2.6288584305628013e-17
1335,cell_479,cell_514,296.682991011561,1.0337362392947337e-17
1336,cell_480,cell_499,172.754104978138,8.682286543006053e-17
1337,cell_481,cell_508,96.85968630745236,1.916488015535409e-17
1338,cell_481,cell_512,333.9997880232306,2.3847766319309575e-17
1339,cell_482,cell_485,10.155178567276476,3.330897038769477e-17
1340,cell_482,cell_504,31.877436532380585,1.893289385729555e-17
1341,cell_482,cell_505,195.2021287997938,1.8177284856879024e-17
1342,cell_483,cell_494,48.33388331881434,5.2571778406924784e-17
1343,cell_483,cell_518,17.231204994582853,3.5463813055672874e-17
1344,cell_484,cell_489,92.41953024805244,3.458559960194804e-17
1345,cell_484,cell_503,680.656915492115,5.327205507701572e-17
1346,cell_484,cell_524,419.2610425877104,2.955102195426446e-17
1347,cell_485,cell_500,215.72730286607188,3.755476264298816e-17
1348,cell_485,cell_504,28.762734847417413,2.0061065219062223e-17
1349,cell_485,cell_517,219.29513340301136,6.343384798780228e-18
1350,cell_486,cell_488,132.97672324666155,1.11087064463924e-16
1351,cell_486,cell_511,151.6108506862222,1.7194582394017385e-16
1352,cell_487,cell_495,395.3424058081516,2.5256258152807345e-17
1353,cell_487,cell_501,2.003646714560475,1.3674138350815099e-17
1354,cell_487,cell_510,49.981720899637246,3.7186471121140294e-18
1355,cell_488,cell_496,199.0216164044279,9.654402895042377e-17
1356,cell_488,cell_511,209.7386255577917,4.757936395692728e-17
1357,cell_489,cell_508,101.71512971074569,2.934938832109394e-17
1358,cell_489,cell_524,408.0556424888955,6.427060692604361e-18
1359,cell_490,cell_499,183.6369955323929,5.878427478431384e-17
1360,cell_490,cell_505,180.87410403001783,3.045167565119883e-17
1361,cell_491,cell_496,142.3213484449719,7.016744405004409e-17
1362,cell_491,cell_507,444.2614685516898,2.7344401113650702e-17
1363,cell_491,cell_523,198.21264870438787,1.1555467154193593e-17
1364,cell_492,cell_493,306.6371655967862,3.653614115123498e-19
1365,cell_492,cell_498,130.4027912680467,2.171810196014125e-18
1366,cell_492,cell_519,183.68166171435536,1.5075944747260352e-18
1367,cell_493,cell_495,317.8800731180963,1.8566781956904385e-18
1368,cell_493,cell_510,305.10661699533665,2.194255579067102e-19
1369,cell_493,cell_519,406.5239348435048,2.2646810939691184e-19
1370,cell_494,cell_500,155.5760027365755,1.493694979427938e-17
1371,cell_494,cell_518,46.64631784619037,1.6223085027843164e-17
1372,cell_494,cell_522,170.27732921357398,3.208587794949517e-17
1373,cell_494,cell_528,199.2625403027932,1.2190071195377809e-17
1374,cell_495,cell_510,384.2756412298654,5.8386852894842e-18
1375,cell_496,cell_511,231.7943943511425,2.8485069342810194e-17
1376,cell_496,cell_523,179.53934344511276,1.125093955809297e-16
1377,cell_496,cell_525,231.82617673247813,1.7026362055431395e-17
1378,cell_497,cell_502,25.233355305644544,2.3799218581639458e-17
1379,cell_497,cell_513,19.84663048362733,4.1303210384637754e-18
1380,cell_497,cell_516,29.559293157516446,6.024016119067967e-17
1381,cell_498,cell_509,142.29914922557893,4.846077298227087e-18
1382,cell_498,cell_519,123.05224832292453,2.1102068393362896e-18
1383,cell_499,cell_505,117.78695125967208,3.7880839527934327e-17
1384,cell_500,cell_517,7.807522868513199,8.155724841562018e-17
1385,cell_500,cell_522,23.37622212963875,2.682767212713023e-17
1386,cell_501,cell_514,144.39018537219545,2.7429775901891876e-17
1387,cell_502,cell_516,22.063986840095364,1.3430061918805229e-16
1388,cell_502,cell_521,135.5222597507961,2.0610251603198938e-17
1389,cell_502,cell_532,86.61661601551197,2.0318548540756884e-17
1390,cell_502,cell_542,28.45100715715644,8.348212246111244e-17
1391,cell_503,cell_524,1160.6333824993646,2.6461715413721324e-17
1392,cell_503,cell_537,1192.22060567026,1.1108779165994857e-17
1393,cell_504,cell_505,224.6502408160601,1.611936125883602e-17
1394,cell_504,cell_517,229.2338953658135,3.9775217693211037e-17
1395,cell_504,cell_533,269.774130808042,9.199319725237357e-18
1396,cell_506,cell_520,18.03657300059271,2.3526693880785078e-17
1397,cell_506,cell_526,66.94288354711503,1.151019589682248e-16
1398,cell_506,cell_540,213.52475664150967,4.3135604982964973e-17
1399,cell_506,cell_550,209.1115610059424,1.1549676759037534e-17
1400,cell_508,cell_512,417.35857321419576,3.388415953064623e-17
1401,cell_508,cell_524,337.1318391013019,4.5120663045467436e-17
1402,cell_508,cell_537,338.5253965718951,1.2639555999063331e-18
1403,cell_508,cell_538,253.85813175241043,2.4895498018747038e-17
1404,cell_508,cell_543,307.3022397049332,1.1464816392649409e-17
1405,cell_508,cell_547,14.639734229327024,5.2327044437518034e-17
1406,cell_509,cell_515,143.04561733871873,1.9491717842688933e-17
1407,cell_509,cell_519,86.80026884508388,1.6015441032188497e-17
1408,cell_509,cell_532,227.76651140757104,2.522742956816218e-19
1409,cell_510,cell_519,211.6081671656284,5.5844906649811585e-18
1410,cell_510,cell_529,268.32796832053776,7.949065027363535e-18
1411,cell_510,cell_535,284.9340989232759,3.345514744645157e-18
1412,cell_511,cell_525,207.62311577207728,2.7472164857803843e-16
1413,cell_511,cell_530,172.70552625568442,4.1264795163099516e-17
1414,cell_512,cell_526,349.44775703338223,2.532107465044599e-17
1415,cell_512,cell_531,347.7621351893753,4.6200174672624404e-17
1416,cell_512,cell_538,317.8248103959275,8.164633215869218e-17
1417,cell_513,cell_516,24.98835244793317,1.2358699783266645e-17
1418,cell_513,cell_539,224.8844826962044,2.3073979926464324e-18
1419,cell_513,cell_544,58.12811365695857,5.4308906890236486e-18
1420,cell_513,cell_548,210.4516316448084,8.11754793146858e-19
1421,cell_514,cell_527,177.89305071974562,6.257318391615382e-18
1422,cell_514,cell_530,277.3587654071199,7.59079438186139e-18
1423,cell_514,cell_534,166.70377671432243,7.98511315235225e-17
1424,cell_515,cell_521,136.96103895805686,8.344365951204304e-18
1425,cell_515,cell_532,172.06895908518544,2.4599949817946304e-18
1426,cell_516,cell_542,20.003457250854243,1.214709129921446e-16
1427,cell_516,cell_544,63.13861737294774,1.0325379470356632e-17
1428,cell_517,cell_522,20.50870828776112,4.8544570380637385e-17
1429,cell_517,cell_533,37.651236049638285,1.194026136758687e-16
1430,cell_517,cell_536,34.54901185357422,6.163299618461065e-17
1431,cell_518,cell_520,37.00260302718255,1.3801806844301908e-17
1432,cell_518,cell_528,185.23082304533224,1.987929927697117e-17
1433,cell_519,cell_532,159.24070323446378,7.376161828748993e-18
1434,cell_519,cell_535,491.3790078488542,2.702335765458995e-18
1435,cell_520,cell_528,170.3553770280066,1.4976913241225046e-17
1436,cell_520,cell_540,222.69269638138564,1.549383378885895e-17
1437,cell_521,cell_532,83.12974484661513,8.258063520654979e-18
1438,cell_522,cell_528,175.99584372759838,5.945155488193549e-17
1439,cell_522,cell_536,23.181425400844347,6.446551383477655e-17
1440,cell_523,cell_525,85.17298827972874,2.663486959894968e-16
1441,cell_524,cell_537,71.8874756922119,3.0509076556437834e-17
1442,cell_525,cell_530,253.25667740544665,7.774809372986813e-17
